elite,phenotype,antecedent,consequent,referenceCardinality,numConfirmations,numViolations,likelihood,pValue,fitness,acceptance,generality,elapsedTime
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q273186> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q273186> ;  ] . ","denaturation","denaturation",33,33,0,9.48034495789435e-09,0,33,TRUE,0.000145600868310633,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5796041> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q2152526> ;  ] . ","multinucleate cell","giant cell",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1473931> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q29548> ;  ] . ","keratinocyte","cell membrane",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2389557> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q29548> ;  ] . ","invagination","cell membrane",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7833952> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10798> ;  ] . ","transdermal","pig",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q171184> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q171184> ;  ] . ","phylogenetics","phylogenetics",525,525,0,3.46384867038975e-116,0,525,TRUE,0.00231637745039643,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q334828> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q334828> ;  ] . ","primer","primer",239,239,0,6.52454939814095e-54,0,239,TRUE,0.00105450325837095,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q237218> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q188928> ;  ] . ","rna splicing","messenger rna",16,8,8,0.196380615234375,0,8,TRUE,7.05943603930341e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1674502> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","isolation","epidemic",18,8,10,0.166923522949219,0.222222222222222,8,TRUE,7.94186554421634e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q4880695> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","behavior change","epidemic",17,5,12,0.047210693359375,2.88235294117647,5,TRUE,7.50065079175987e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7060602> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q188928> ;  ] . ","cistron","messenger rna",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,15
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1190484> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q171184> ;  ] . ","southwest china","phylogenetics",12,4,8,0.120849609375,1.33333333333333,4,TRUE,5.29457702947756e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q842417> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q171184> ;  ] . ","orthoreovirus","phylogenetics",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q471134> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q171184> ;  ] . ","gene conversion","phylogenetics",4,3,1,0.25,0,3,TRUE,1.76485900982585e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1190484> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q40878> ;  ] . ","southwest china","diarrhea",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q55808> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q171184> ;  ] . ","seabird","phylogenetics",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q55808> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","seabird","epidemic",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5200282> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q272631> ;  ] . ","cypovirus","rna polymerase",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q131772> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","chinese new year","epidemic",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1953779> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","lutzomyia","epidemic",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q779> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q2068526> ;  ] . ","connecticut","whole genome sequencing",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q505531> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q188928> ;  ] . ","dermis","messenger rna",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1128595> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q188928> ;  ] . ","pulmonary hypertension","messenger rna",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1483388> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q2068526> ;  ] . ","plug-in hybrid","whole genome sequencing",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q725345> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1637543> ;  ] . ","kaposi's sarcoma","carcinogenesis",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q17141389> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q17141389> ;  ] . ","salvage therapy","salvage therapy",4,4,0,0.0625,0,4,TRUE,1.76485900982585e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q21653202> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10859678> ;  ] . ","parenteral nutrition","perinatal necrotizing enterocolitis",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7094> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7094> ;  ] . ","biochemistry","biochemistry",230,230,0,5.98702021598281e-52,0,230,TRUE,0.00101479393064987,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q524818> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q186517> ;  ] . ","leishmania","parasitism",31,16,15,0.141011478072823,0,16,TRUE,0.000136776573261504,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1435822> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","neutropenia","fever",26,11,15,0.115128755569458,0.615384615384615,11,TRUE,0.00011471583563868,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q424242> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","acute disseminated encephalomyelitis","fever",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1194496> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","scrub typhus","fever",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q181596> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","statistical package for the social sciences","fever",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q731154> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q212410> ;  ] . ","chemical biology","peptidase",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q779054> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","auscultation","fever",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q27> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q502159> ;  ] . ","ireland","serology",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q582659> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","exponential growth","epidemic",38,15,23,0.0557604916305069,1.68421052631579,15,TRUE,0.000167661605933456,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q423327> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","enfuvirtide","hiv",7,7,0,0.0078125,0,7,TRUE,3.08850326719524e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q29483> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","palliative care","epidemic",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1515895> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","socioeconomic status","epidemic",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q635162> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15> ;  ] . ","hominidae","africa",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16934561> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q213907> ;  ] . ","favipiravir","model organism",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q827658> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q40878> ;  ] . ","sunscreen","diarrhea",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q478123> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","situation awareness","epidemic",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18822> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","global positioning system","epidemic",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q41428> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","rio de janeiro","epidemic",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2047938> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q2047938> ;  ] . ","adverse effect","adverse effect",141,141,0,1.62020336930888e-32,0,141,TRUE,0.000622112800963613,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q941564> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7003054> ;  ] . ","hispid cotton rat","neutralizing antibody",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,16
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q46292> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q830465> ;  ] . ","cyclin-dependent kinase","capsid",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q505142> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q212410> ;  ] . ","eosinophilia","peptidase",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q505142> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q830465> ;  ] . ","eosinophilia","capsid",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q184726> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","phagocytosis","macrophage",66,27,39,0.0329907580916807,2.18181818181818,27,TRUE,0.000291201736621266,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q653197> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","rash","fever",25,18,7,0.0143259763717651,0,18,TRUE,0.000110303688114116,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q176645> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","markov chain","epidemic",25,10,15,0.0974166393280029,1,10,TRUE,0.000110303688114116,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1014> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q44512> ;  ] . ","liberia","epidemic",14,9,5,0.1221923828125,0,9,TRUE,6.17700653439048e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q653197> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q243257> ;  ] . ","rash","chikungunya",25,8,17,0.0322334468364716,3.24,8,TRUE,0.000110303688114116,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q570920> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","tachypnea","fever",18,7,11,0.12139892578125,0.888888888888889,7,TRUE,7.94186554421634e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3045040> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","blood oxygen saturation","fever",13,6,7,0.20947265625,0.0769230769230769,6,TRUE,5.73579178193402e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1041> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q38933> ;  ] . ","senegal","fever",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q635162> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1063> ;  ] . ","hominidae","evolution",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18247639> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","ager","macrophage",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14914098> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q408004> ;  ] . ","tlr4","toll-like receptor",30,16,14,0.13627822510723,0,16,TRUE,0.000132364425736939,17
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1615742> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","province of china","people's republic of china",16,9,7,0.174560546875,0,9,TRUE,7.05943603930341e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q819> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","laos","people's republic of china",14,5,9,0.1221923828125,1.14285714285714,5,TRUE,6.17700653439048e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q29002561> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","seoul orthohantavirus","people's republic of china",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q184774> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","red junglefowl","people's republic of china",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3736439> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q161078> ;  ] . ","duck","urbanization",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q865920> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","approximation error","people's republic of china",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q865920> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q8513> ;  ] . ","approximation error","database",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q104219> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79749> ;  ] . ","bilirubin","blood plasma",7,4,3,0.2734375,0,4,TRUE,3.08850326719524e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q477734> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q522113> ;  ] . ","gizzard","proventriculus",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q522113> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q477734> ;  ] . ","proventriculus","gizzard",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q58148> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79749> ;  ] . ","pasteurization","blood plasma",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q186127> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q224527> ;  ] . ","dactinomycin","downregulation and upregulation",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6931261> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","mucosal immune system","antigen",50,19,31,0.0267344347003539,2.88,19,TRUE,0.000220607376228232,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q19000458> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q374232> ;  ] . ","equine infectious anemia","lentivirus",7,4,3,0.2734375,0,4,TRUE,3.08850326719524e-05,15
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14819852> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","birth","antigen",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,9
